,s,p,o
14248,https://data.rkd.nl/artists/12215,deathdate,1637-11-08
14249,https://data.rkd.nl/artists/107475,deathdate,1996-07-30
14250,https://data.rkd.nl/artists/475034,deathdate,1951-06-18
14251,https://data.rkd.nl/artists/28533,deathdate,1587-09-25
14252,https://data.rkd.nl/artists/233915,deathdate,2013-09-14
14253,https://data.rkd.nl/artists/129864,deathdate,1472-10-07
14254,https://data.rkd.nl/artists/24582,deathdate,1974-04-06
14255,https://data.rkd.nl/artists/64107,deathdate,1963-12-07
14256,https://data.rkd.nl/artists/436750,deathdate,1719-06-06
14257,https://data.rkd.nl/artists/61522,deathdate,1809-05-08
14258,https://data.rkd.nl/artists/60976,deathdate,1587-05-03
14259,https://data.rkd.nl/artists/344045,deathdate,1969-11-08
14260,https://data.rkd.nl/artists/39144,deathdate,1646-01-06
14261,https://data.rkd.nl/artists/37867,deathdate,1999-03-20
14262,https://data.rkd.nl/artists/55574,deathdate,1956-11-01
14263,https://data.rkd.nl/artists/44107,deathdate,1974-11-08
14264,https://data.rkd.nl/artists/318233,deathdate,1960-03-07
14265,https://data.rkd.nl/artists/489496,deathdate,1641-11-08
14266,https://data.rkd.nl/artists/89568,deathdate,1969-03-18
14267,https://data.rkd.nl/artists/342769,deathdate,2005-01-25
14268,https://data.rkd.nl/artists/27587,deathdate,1948-11-20
14269,https://data.rkd.nl/artists/374890,deathdate,2009-01-20
14270,https://data.rkd.nl/artists/15537,deathdate,1532-11-08
14271,https://data.rkd.nl/artists/273831,deathdate,1935-09-02
14272,https://data.rkd.nl/artists/41266,deathdate,1994-08-11
14273,https://data.rkd.nl/artists/77307,deathdate,1932-03-05
14274,https://data.rkd.nl/artists/514102,deathdate,1669-06-05
14275,https://data.rkd.nl/artists/312134,deathdate,1946-01-09
14276,https://data.rkd.nl/artists/117480,deathdate,1894-06-18
14277,https://data.rkd.nl/artists/132409,deathdate,2002-04-07
14278,https://data.rkd.nl/artists/351998,deathdate,1975-11-08
14279,https://data.rkd.nl/artists/129245,deathdate,1631-03-29
14280,https://data.rkd.nl/artists/207270,deathdate,1928-09-30
14281,https://data.rkd.nl/artists/2363,deathdate,1958-11-08
14282,https://data.rkd.nl/artists/325880,deathdate,1954-11-08
14283,https://data.rkd.nl/artists/326419,deathdate,1941-11-20
14284,https://data.rkd.nl/artists/59230,deathdate,1882-03-23
14285,https://data.rkd.nl/artists/10919,deathdate,1943-05-24
14286,https://data.rkd.nl/artists/4331,deathdate,1932-11-08
14287,https://data.rkd.nl/artists/11337,deathdate,1860-01-16
14288,https://data.rkd.nl/artists/475682,deathdate,2015-11-08
14289,https://data.rkd.nl/artists/46750,deathdate,1949-07-13
14290,https://data.rkd.nl/artists/100187,deathdate,1822-04-16
14291,https://data.rkd.nl/artists/357474,deathdate,1946-05-29
14292,https://data.rkd.nl/artists/70762,deathdate,1752-03-19
14293,https://data.rkd.nl/artists/211847,deathdate,1938-12-23
14294,https://data.rkd.nl/artists/463324,deathdate,1896-04-14
14295,https://data.rkd.nl/artists/42625,deathdate,2011-03-11
14296,https://data.rkd.nl/artists/16588,deathdate,1809-11-13
14297,https://data.rkd.nl/artists/85174,deathdate,1974-01-22
14298,https://data.rkd.nl/artists/8903,deathdate,1994-11-20
14299,https://data.rkd.nl/artists/83701,deathdate,1691-11-08
14300,https://data.rkd.nl/artists/229624,deathdate,1997-08-08
14301,https://data.rkd.nl/artists/213893,deathdate,1914-08-24
14302,https://data.rkd.nl/artists/55808,deathdate,1832-09-06
14303,https://data.rkd.nl/artists/248248,deathdate,1959-06-08
14304,https://data.rkd.nl/artists/322521,deathdate,1807-02-12
14305,https://data.rkd.nl/artists/56610,deathdate,1665-01-23
14306,https://data.rkd.nl/artists/3806,deathdate,1981-01-07
14307,https://data.rkd.nl/artists/254089,deathdate,2004-11-06
14308,https://data.rkd.nl/artists/238789,deathdate,1987-02-04
14309,https://data.rkd.nl/artists/332703,deathdate,1911-01-31
14310,https://data.rkd.nl/artists/462336,deathdate,1829-01-15
14311,https://data.rkd.nl/artists/63643,deathdate,1934-04-24
14312,https://data.rkd.nl/artists/344936,deathdate,1954-04-23
14313,https://data.rkd.nl/artists/5524,deathdate,2000-09-25
14314,https://data.rkd.nl/artists/113377,deathdate,1968-09-02
14315,https://data.rkd.nl/artists/61634,deathdate,1539-03-29
14316,https://data.rkd.nl/artists/55698,deathdate,2011-09-25
14317,https://data.rkd.nl/artists/283880,deathdate,1936-11-10
14318,https://data.rkd.nl/artists/74531,deathdate,1975-03-17
14319,https://data.rkd.nl/artists/316709,deathdate,1588-11-08
14320,https://data.rkd.nl/artists/213693,deathdate,1938-05-10
14321,https://data.rkd.nl/artists/434014,deathdate,2010-12-23
14322,https://data.rkd.nl/artists/78972,deathdate,1839-02-01
14323,https://data.rkd.nl/artists/213486,deathdate,1954-08-16
14324,https://data.rkd.nl/artists/92068,deathdate,1968-01-16
14325,https://data.rkd.nl/artists/342459,deathdate,1973-10-27
14326,https://data.rkd.nl/artists/61805,deathdate,1799-02-14
14327,https://data.rkd.nl/artists/239901,deathdate,2009-02-23
14328,https://data.rkd.nl/artists/54283,deathdate,1569-11-08
14329,https://data.rkd.nl/artists/108476,deathdate,1937-02-13
14330,https://data.rkd.nl/artists/68355,deathdate,2007-10-18
14331,https://data.rkd.nl/artists/23354,deathdate,1767-08-17
14332,https://data.rkd.nl/artists/98925,deathdate,1818-10-29
14333,https://data.rkd.nl/artists/7090,deathdate,1941-01-09
14334,https://data.rkd.nl/artists/28949,deathdate,1557-01-03
14335,https://data.rkd.nl/artists/438507,deathdate,1958-11-08
14336,https://data.rkd.nl/artists/79495,deathdate,1782-04-16
14337,https://data.rkd.nl/artists/61796,deathdate,1835-11-27
14338,https://data.rkd.nl/artists/227516,deathdate,1932-07-02
14339,https://data.rkd.nl/artists/91755,deathdate,1820-02-01
14340,https://data.rkd.nl/artists/345205,deathdate,1965-02-03
14341,https://data.rkd.nl/artists/10832,deathdate,1991-02-15
14342,https://data.rkd.nl/artists/310578,deathdate,2004-05-09
14343,https://data.rkd.nl/artists/463030,deathdate,1910-04-26
14344,https://data.rkd.nl/artists/23089,deathdate,1978-02-21
14345,https://data.rkd.nl/artists/27907,deathdate,1948-02-23
14346,https://data.rkd.nl/artists/241794,deathdate,1973-11-08
14347,https://data.rkd.nl/artists/1884,deathdate,1816-11-08
14348,https://data.rkd.nl/artists/69550,deathdate,1984-04-08
14349,https://data.rkd.nl/artists/344295,deathdate,1901-02-09
14350,https://data.rkd.nl/artists/19506,deathdate,1949-01-26
14351,https://data.rkd.nl/artists/109717,deathdate,2003-10-22
14352,https://data.rkd.nl/artists/226132,deathdate,1953-09-05
14353,https://data.rkd.nl/artists/41691,deathdate,1963-02-23
14354,https://data.rkd.nl/artists/20169,deathdate,1709-07-06
14355,https://data.rkd.nl/artists/217246,deathdate,1926-05-24
14356,https://data.rkd.nl/artists/73672,deathdate,1949-11-08
14357,https://data.rkd.nl/artists/496522,deathdate,1822-12-22
14358,https://data.rkd.nl/artists/442278,deathdate,2017-01-05
14359,https://data.rkd.nl/artists/17829,deathdate,1687-03-11
14360,https://data.rkd.nl/artists/68467,deathdate,1959-04-16
14361,https://data.rkd.nl/artists/31953,deathdate,1881-12-28
14362,https://data.rkd.nl/artists/345154,deathdate,1974-11-08
14363,https://data.rkd.nl/artists/352162,deathdate,1909-10-22
14364,https://data.rkd.nl/artists/27826,deathdate,1883-07-14
14365,https://data.rkd.nl/artists/19991,deathdate,1985-05-08
14366,https://data.rkd.nl/artists/515765,deathdate,1542-11-08
14367,https://data.rkd.nl/artists/29851,deathdate,1993-02-07
14368,https://data.rkd.nl/artists/38106,deathdate,1945-07-01
14369,https://data.rkd.nl/artists/206295,deathdate,1759-02-15
14370,https://data.rkd.nl/artists/343513,deathdate,1880-01-24
14371,https://data.rkd.nl/artists/50330,deathdate,1504-11-08
14372,https://data.rkd.nl/artists/22982,deathdate,1980-10-31
14373,https://data.rkd.nl/artists/344254,deathdate,1860-11-08
14374,https://data.rkd.nl/artists/2745,deathdate,1804-05-07
14375,https://data.rkd.nl/artists/118294,deathdate,1629-01-30
14376,https://data.rkd.nl/artists/59136,deathdate,1971-08-26
14377,https://data.rkd.nl/artists/56502,deathdate,1949-08-23
14378,https://data.rkd.nl/artists/75039,deathdate,1982-05-02
14379,https://data.rkd.nl/artists/113228,deathdate,1898-08-03
14380,https://data.rkd.nl/artists/66372,deathdate,1955-12-23
14381,https://data.rkd.nl/artists/430092,deathdate,1609-09-17
14382,https://data.rkd.nl/artists/353307,deathdate,1994-10-23
14383,https://data.rkd.nl/artists/9988,deathdate,1945-12-19
14384,https://data.rkd.nl/artists/362627,deathdate,1971-11-08
14385,https://data.rkd.nl/artists/84810,deathdate,1967-04-19
14386,https://data.rkd.nl/artists/112,deathdate,1571-11-08
14387,https://data.rkd.nl/artists/102658,deathdate,1810-11-08
14388,https://data.rkd.nl/artists/108327,deathdate,1952-10-09
14389,https://data.rkd.nl/artists/489283,deathdate,1947-01-24
14390,https://data.rkd.nl/artists/324860,deathdate,2002-01-06
14391,https://data.rkd.nl/artists/416265,deathdate,2009-04-07
14392,https://data.rkd.nl/artists/100063,deathdate,1773-10-30
14393,https://data.rkd.nl/artists/88439,deathdate,1994-08-31
14394,https://data.rkd.nl/artists/63014,deathdate,1701-04-07
14395,https://data.rkd.nl/artists/454480,deathdate,1906-11-08
14396,https://data.rkd.nl/artists/261642,deathdate,2023-03-05
14397,https://data.rkd.nl/artists/220638,deathdate,1934-07-07
14398,https://data.rkd.nl/artists/441243,deathdate,1950-09-19
14399,https://data.rkd.nl/artists/67587,deathdate,1864-04-05
14400,https://data.rkd.nl/artists/310864,deathdate,1996-08-26
14401,https://data.rkd.nl/artists/30274,deathdate,1824-03-08
14402,https://data.rkd.nl/artists/318465,deathdate,1997-11-11
14403,https://data.rkd.nl/artists/27376,deathdate,1974-01-05
14404,https://data.rkd.nl/artists/500133,deathdate,1684-02-21
14405,https://data.rkd.nl/artists/69552,deathdate,1809-11-09
14406,https://data.rkd.nl/artists/64926,deathdate,1743-06-17
14407,https://data.rkd.nl/artists/108348,deathdate,1874-05-17
14408,https://data.rkd.nl/artists/301884,deathdate,1969-11-08
14409,https://data.rkd.nl/artists/67816,deathdate,1935-06-22
14410,https://data.rkd.nl/artists/92245,deathdate,1971-05-11
14411,https://data.rkd.nl/artists/367221,deathdate,2008-06-01
14412,https://data.rkd.nl/artists/500408,deathdate,1721-11-07
14413,https://data.rkd.nl/artists/38416,deathdate,1957-02-07
14414,https://data.rkd.nl/artists/86449,deathdate,1942-05-04
14415,https://data.rkd.nl/artists/42880,deathdate,1678-10-18
14416,https://data.rkd.nl/artists/19057,deathdate,1610-11-08
14417,https://data.rkd.nl/artists/43433,deathdate,1944-12-13
14418,https://data.rkd.nl/artists/213515,deathdate,1904-12-24
14419,https://data.rkd.nl/artists/27798,deathdate,1895-11-08
14420,https://data.rkd.nl/artists/344000,deathdate,1894-04-24
14421,https://data.rkd.nl/artists/51364,deathdate,1958-03-11
14422,https://data.rkd.nl/artists/355241,deathdate,1981-11-08
14423,https://data.rkd.nl/artists/266650,deathdate,1998-01-09
14424,https://data.rkd.nl/artists/49563,deathdate,2004-11-08
14425,https://data.rkd.nl/artists/433827,deathdate,1992-02-28
14426,https://data.rkd.nl/artists/16419,deathdate,1939-03-18
14427,https://data.rkd.nl/artists/48179,deathdate,1951-11-30
14428,https://data.rkd.nl/artists/215930,deathdate,1968-11-24
14429,https://data.rkd.nl/artists/62411,deathdate,1984-08-19
14430,https://data.rkd.nl/artists/237874,deathdate,2001-11-14
14431,https://data.rkd.nl/artists/78908,deathdate,1969-05-10
14432,https://data.rkd.nl/artists/262778,deathdate,1899-07-18
14433,https://data.rkd.nl/artists/2480,deathdate,1952-10-13
14434,https://data.rkd.nl/artists/230467,deathdate,1972-11-08
14435,https://data.rkd.nl/artists/69468,deathdate,1751-02-08
14436,https://data.rkd.nl/artists/17646,deathdate,1930-05-28
14437,https://data.rkd.nl/artists/128936,deathdate,1481-11-08
14438,https://data.rkd.nl/artists/451305,deathdate,1862-11-08
14439,https://data.rkd.nl/artists/13612,deathdate,1953-01-09
14440,https://data.rkd.nl/artists/293422,deathdate,1985-06-19
14441,https://data.rkd.nl/artists/373053,deathdate,1914-12-02
14442,https://data.rkd.nl/artists/76899,deathdate,1728-04-10
14443,https://data.rkd.nl/artists/121110,deathdate,1998-08-15
14444,https://data.rkd.nl/artists/118724,deathdate,1624-02-20
14445,https://data.rkd.nl/artists/1684,deathdate,1972-04-08
14446,https://data.rkd.nl/artists/73779,deathdate,1969-11-08
14447,https://data.rkd.nl/artists/3185,deathdate,1971-11-24
14448,https://data.rkd.nl/artists/7864,deathdate,1980-03-15
14449,https://data.rkd.nl/artists/54948,deathdate,1950-12-30
14450,https://data.rkd.nl/artists/232484,deathdate,1949-11-08
14451,https://data.rkd.nl/artists/33449,deathdate,1944-12-16
14452,https://data.rkd.nl/artists/17225,deathdate,1755-10-04
14453,https://data.rkd.nl/artists/107666,deathdate,1953-05-27
14454,https://data.rkd.nl/artists/225663,deathdate,1970-05-20
14455,https://data.rkd.nl/artists/515647,deathdate,1791-11-08
14456,https://data.rkd.nl/artists/322845,deathdate,1589-09-23
14457,https://data.rkd.nl/artists/213163,deathdate,1922-11-08
14458,https://data.rkd.nl/artists/298589,deathdate,1963-09-21
14459,https://data.rkd.nl/artists/460713,deathdate,1753-09-04
14460,https://data.rkd.nl/artists/27299,deathdate,2015-10-25
14461,https://data.rkd.nl/artists/46124,deathdate,2002-12-17
14462,https://data.rkd.nl/artists/91023,deathdate,1988-04-02
14463,https://data.rkd.nl/artists/78078,deathdate,1929-01-26
14464,https://data.rkd.nl/artists/77040,deathdate,1826-06-27
14465,https://data.rkd.nl/artists/65081,deathdate,1956-12-28
14466,https://data.rkd.nl/artists/326921,deathdate,1999-11-08
14467,https://data.rkd.nl/artists/228974,deathdate,1916-01-08
14468,https://data.rkd.nl/artists/123203,deathdate,2007-04-08
14469,https://data.rkd.nl/artists/310314,deathdate,1909-11-08
14470,https://data.rkd.nl/artists/32104,deathdate,2017-07-09
14471,https://data.rkd.nl/artists/61061,deathdate,1953-06-25
14472,https://data.rkd.nl/artists/11882,deathdate,1916-01-17
14473,https://data.rkd.nl/artists/217878,deathdate,1965-02-24
14474,https://data.rkd.nl/artists/14941,deathdate,1812-03-08
14475,https://data.rkd.nl/artists/8734,deathdate,1947-01-19
14476,https://data.rkd.nl/artists/27087,deathdate,1950-03-16
14477,https://data.rkd.nl/artists/298417,deathdate,1961-01-04
14478,https://data.rkd.nl/artists/266198,deathdate,1930-04-21
14479,https://data.rkd.nl/artists/278923,deathdate,2012-03-05
14480,https://data.rkd.nl/artists/31400,deathdate,1947-06-09
14481,https://data.rkd.nl/artists/352240,deathdate,1797-01-25
14482,https://data.rkd.nl/artists/7589,deathdate,1801-11-08
14483,https://data.rkd.nl/artists/47105,deathdate,1656-12-28
14484,https://data.rkd.nl/artists/54905,deathdate,1991-12-24
14485,https://data.rkd.nl/artists/39606,deathdate,1938-08-11
14486,https://data.rkd.nl/artists/17658,deathdate,1983-11-08
14487,https://data.rkd.nl/artists/12519,deathdate,1787-11-08
14488,https://data.rkd.nl/artists/466589,deathdate,1952-07-10
14489,https://data.rkd.nl/artists/420647,deathdate,1966-01-04
14490,https://data.rkd.nl/artists/50246,deathdate,2017-04-06
14491,https://data.rkd.nl/artists/83730,deathdate,1977-11-14
14492,https://data.rkd.nl/artists/117,deathdate,1676-11-08
14493,https://data.rkd.nl/artists/52303,deathdate,1883-04-30
14494,https://data.rkd.nl/artists/89201,deathdate,1869-07-04
14495,https://data.rkd.nl/artists/81190,deathdate,1876-09-11
14496,https://data.rkd.nl/artists/108982,deathdate,2018-03-02
14497,https://data.rkd.nl/artists/57860,deathdate,1896-10-03
14498,https://data.rkd.nl/artists/87231,deathdate,1974-11-08
14499,https://data.rkd.nl/artists/43354,deathdate,1983-07-26
14500,https://data.rkd.nl/artists/38392,deathdate,1921-01-18
14501,https://data.rkd.nl/artists/18809,deathdate,1799-12-29
14502,https://data.rkd.nl/artists/478213,deathdate,2016-02-03
14503,https://data.rkd.nl/artists/254359,deathdate,2019-03-22
14504,https://data.rkd.nl/artists/334100,deathdate,1912-10-06
14505,https://data.rkd.nl/artists/462601,deathdate,1958-02-05
14506,https://data.rkd.nl/artists/69917,deathdate,1973-03-17
14507,https://data.rkd.nl/artists/305896,deathdate,1970-11-08
14508,https://data.rkd.nl/artists/113469,deathdate,1863-06-02
14509,https://data.rkd.nl/artists/78724,deathdate,1949-05-05
14510,https://data.rkd.nl/artists/64608,deathdate,1842-06-26
14511,https://data.rkd.nl/artists/47242,deathdate,1875-06-02
14512,https://data.rkd.nl/artists/43491,deathdate,1913-10-18
14513,https://data.rkd.nl/artists/350494,deathdate,1820-11-08
14514,https://data.rkd.nl/artists/466249,deathdate,1961-07-11
14515,https://data.rkd.nl/artists/425153,deathdate,1958-11-08
14516,https://data.rkd.nl/artists/70647,deathdate,1714-11-08
14517,https://data.rkd.nl/artists/86738,deathdate,2019-12-04
14518,https://data.rkd.nl/artists/90534,deathdate,1951-04-15
14519,https://data.rkd.nl/artists/208377,deathdate,1910-04-01
14520,https://data.rkd.nl/artists/228973,deathdate,1940-04-08
14521,https://data.rkd.nl/artists/292732,deathdate,1836-10-14
14522,https://data.rkd.nl/artists/11266,deathdate,1968-08-29
14523,https://data.rkd.nl/artists/28694,deathdate,1936-11-05
14524,https://data.rkd.nl/artists/26569,deathdate,1689-05-25
14525,https://data.rkd.nl/artists/62510,deathdate,1957-05-05
14526,https://data.rkd.nl/artists/14958,deathdate,1890-02-26
14527,https://data.rkd.nl/artists/76109,deathdate,1874-11-08
14528,https://data.rkd.nl/artists/280962,deathdate,1930-12-08
14529,https://data.rkd.nl/artists/27671,deathdate,1958-10-13
14530,https://data.rkd.nl/artists/64440,deathdate,1941-01-05
14531,https://data.rkd.nl/artists/251390,deathdate,1722-12-30
14532,https://data.rkd.nl/artists/84448,deathdate,2005-06-28
14533,https://data.rkd.nl/artists/231292,deathdate,1949-05-19
14534,https://data.rkd.nl/artists/213453,deathdate,1892-08-30
14535,https://data.rkd.nl/artists/32683,deathdate,1945-08-21
14536,https://data.rkd.nl/artists/289894,deathdate,1795-01-03
14537,https://data.rkd.nl/artists/314964,deathdate,1921-12-11
14538,https://data.rkd.nl/artists/25580,deathdate,1973-11-13
14539,https://data.rkd.nl/artists/421530,deathdate,1922-11-14
14540,https://data.rkd.nl/artists/253491,deathdate,1590-11-08
14541,https://data.rkd.nl/artists/326745,deathdate,1971-04-15
14542,https://data.rkd.nl/artists/346860,deathdate,1983-08-30
14543,https://data.rkd.nl/artists/10850,deathdate,1849-11-08
