,s,p,o
7782,http://www.wikidata.org/entity/Q525861,deathdate,1621-05-15
7783,http://www.wikidata.org/entity/Q577598,deathdate,1669-05-01
7784,http://www.wikidata.org/entity/Q632846,deathdate,1654-01-01
7785,http://www.wikidata.org/entity/Q636727,deathdate,1661-01-01
7786,http://www.wikidata.org/entity/Q655535,deathdate,1640-01-01
7787,http://www.wikidata.org/entity/Q663613,deathdate,1719-01-03
7788,http://www.wikidata.org/entity/Q716278,deathdate,1679-01-01
7789,http://www.wikidata.org/entity/Q716278,deathdate,1679-02-22
7790,http://www.wikidata.org/entity/Q719666,deathdate,1678-11-20
7791,http://www.wikidata.org/entity/Q721656,deathdate,1704-01-01
7792,http://www.wikidata.org/entity/Q722999,deathdate,1505-01-01
7793,http://www.wikidata.org/entity/Q883402,deathdate,1941-05-20
7794,http://www.wikidata.org/entity/Q920277,deathdate,1923-11-24
7795,http://www.wikidata.org/entity/Q920786,deathdate,1961-02-04
7796,http://www.wikidata.org/entity/Q944332,deathdate,1607-01-01
7797,http://www.wikidata.org/entity/Q944332,deathdate,1609-01-01
7798,http://www.wikidata.org/entity/Q984253,deathdate,1614-03-10
7799,http://www.wikidata.org/entity/Q1046293,deathdate,1975-07-22
7800,http://www.wikidata.org/entity/Q1877650,deathdate,1969-04-20
7801,http://www.wikidata.org/entity/Q1882016,deathdate,1942-07-13
7802,http://www.wikidata.org/entity/Q1882933,deathdate,1988-11-05
7803,http://www.wikidata.org/entity/Q1886534,deathdate,1972-08-16
7804,http://www.wikidata.org/entity/Q1890202,deathdate,1975-04-07
7805,http://www.wikidata.org/entity/Q1894090,deathdate,2004-07-08
7806,http://www.wikidata.org/entity/Q2105882,deathdate,1953-12-24
7807,http://www.wikidata.org/entity/Q2128370,deathdate,1931-04-27
7808,http://www.wikidata.org/entity/Q2128966,deathdate,1942-08-24
7809,http://www.wikidata.org/entity/Q2149829,deathdate,2010-09-23
7810,http://www.wikidata.org/entity/Q2149829,deathdate,2010-10-23
7811,http://www.wikidata.org/entity/Q2155027,deathdate,1949-08-16
7812,http://www.wikidata.org/entity/Q2181460,deathdate,1944-08-03
7813,http://www.wikidata.org/entity/Q2205077,deathdate,1977-06-24
7814,http://www.wikidata.org/entity/Q2210466,deathdate,1808-09-19
7815,http://www.wikidata.org/entity/Q2230684,deathdate,1995-10-25
7816,http://www.wikidata.org/entity/Q2406820,deathdate,1955-01-22
7817,http://www.wikidata.org/entity/Q2409489,deathdate,2023-07-27
7818,http://www.wikidata.org/entity/Q2416856,deathdate,1961-01-24
7819,http://www.wikidata.org/entity/Q2422409,deathdate,2001-11-14
7820,http://www.wikidata.org/entity/Q2437951,deathdate,1976-09-16
7821,http://www.wikidata.org/entity/Q2439974,deathdate,1970-09-20
7822,http://www.wikidata.org/entity/Q2726659,deathdate,1759-09-01
7823,http://www.wikidata.org/entity/Q2740854,deathdate,1834-12-02
7824,http://www.wikidata.org/entity/Q2748838,deathdate,1960-05-26
7825,http://www.wikidata.org/entity/Q2755972,deathdate,1978-02-20
7826,http://www.wikidata.org/entity/Q2773015,deathdate,1972-04-16
7827,http://www.wikidata.org/entity/Q2778143,deathdate,1669-01-01
7828,http://www.wikidata.org/entity/Q2778143,deathdate,1669-01-29
7829,http://www.wikidata.org/entity/Q2850859,deathdate,2015-01-23
7830,http://www.wikidata.org/entity/Q110272,deathdate,1946-02-14
7831,http://www.wikidata.org/entity/Q279341,deathdate,1953-12-13
7832,http://www.wikidata.org/entity/Q282708,deathdate,1562-12-16
7833,http://www.wikidata.org/entity/Q289441,deathdate,1923-06-05
7834,http://www.wikidata.org/entity/Q303350,deathdate,2024-03-14
7835,http://www.wikidata.org/entity/Q540431,deathdate,1921-03-03
7836,http://www.wikidata.org/entity/Q541736,deathdate,1664-05-11
7837,http://www.wikidata.org/entity/Q579591,deathdate,1949-05-22
7838,http://www.wikidata.org/entity/Q604267,deathdate,2015-03-01
7839,http://www.wikidata.org/entity/Q605352,deathdate,2010-01-11
7840,http://www.wikidata.org/entity/Q642072,deathdate,1951-01-02
7841,http://www.wikidata.org/entity/Q697681,deathdate,2005-08-01
7842,http://www.wikidata.org/entity/Q788800,deathdate,1776-09-06
7843,http://www.wikidata.org/entity/Q822308,deathdate,1979-12-27
7844,http://www.wikidata.org/entity/Q822979,deathdate,1796-01-11
7845,http://www.wikidata.org/entity/Q828977,deathdate,1973-10-25
7846,http://www.wikidata.org/entity/Q932263,deathdate,1667-06-07
7847,http://www.wikidata.org/entity/Q940647,deathdate,1988-02-21
7848,http://www.wikidata.org/entity/Q942302,deathdate,1897-05-14
7849,http://www.wikidata.org/entity/Q1122322,deathdate,2019-03-29
7850,http://www.wikidata.org/entity/Q1133586,deathdate,1616-08-08
7851,http://www.wikidata.org/entity/Q1133594,deathdate,1693-11-09
7852,http://www.wikidata.org/entity/Q1156476,deathdate,2017-01-10
7853,http://www.wikidata.org/entity/Q1227949,deathdate,1650-01-01
7854,http://www.wikidata.org/entity/Q1865834,deathdate,1983-08-02
7855,http://www.wikidata.org/entity/Q1874471,deathdate,1977-07-03
7856,http://www.wikidata.org/entity/Q2275652,deathdate,1973-04-13
7857,http://www.wikidata.org/entity/Q2281325,deathdate,1583-10-18
7858,http://www.wikidata.org/entity/Q2284063,deathdate,1965-07-09
7859,http://www.wikidata.org/entity/Q2289191,deathdate,1971-06-20
7860,http://www.wikidata.org/entity/Q2303926,deathdate,2020-10-04
7861,http://www.wikidata.org/entity/Q2312612,deathdate,2011-09-25
7862,http://www.wikidata.org/entity/Q2313717,deathdate,1970-07-07
7863,http://www.wikidata.org/entity/Q2314272,deathdate,1910-05-07
7864,http://www.wikidata.org/entity/Q2343542,deathdate,1962-02-24
7865,http://www.wikidata.org/entity/Q2371736,deathdate,2015-01-23
7866,http://www.wikidata.org/entity/Q2393381,deathdate,1940-01-01
7867,http://www.wikidata.org/entity/Q2443132,deathdate,2008-01-07
7868,http://www.wikidata.org/entity/Q2460130,deathdate,1971-04-19
7869,http://www.wikidata.org/entity/Q2464594,deathdate,1957-05-05
7870,http://www.wikidata.org/entity/Q2475632,deathdate,1975-01-12
7871,http://www.wikidata.org/entity/Q2480514,deathdate,1990-04-13
7872,http://www.wikidata.org/entity/Q2497786,deathdate,1999-01-01
7873,http://www.wikidata.org/entity/Q2530447,deathdate,1939-09-08
7874,http://www.wikidata.org/entity/Q2856062,deathdate,1937-01-09
7875,http://www.wikidata.org/entity/Q2870056,deathdate,1997-03-27
7876,http://www.wikidata.org/entity/Q3068336,deathdate,1969-04-30
7877,http://www.wikidata.org/entity/Q3151402,deathdate,1957-08-12
7878,http://www.wikidata.org/entity/Q3161764,deathdate,1631-12-27
7879,http://www.wikidata.org/entity/Q3324470,deathdate,2006-06-11
7880,http://www.wikidata.org/entity/Q3385271,deathdate,1684-11-27
7881,http://www.wikidata.org/entity/Q3385271,deathdate,1685-01-10
7882,http://www.wikidata.org/entity/Q4757361,deathdate,1942-11-09
7883,http://www.wikidata.org/entity/Q4766256,deathdate,1716-01-01
7884,http://www.wikidata.org/entity/Q6500971,deathdate,1969-11-11
7885,http://www.wikidata.org/entity/Q432944,deathdate,2009-01-28
7886,http://www.wikidata.org/entity/Q437771,deathdate,1995-04-27
7887,http://www.wikidata.org/entity/Q474411,deathdate,1875-01-01
7888,http://www.wikidata.org/entity/Q561650,deathdate,1936-10-05
7889,http://www.wikidata.org/entity/Q613336,deathdate,1652-11-28
7890,http://www.wikidata.org/entity/Q618309,deathdate,2020-03-09
7891,http://www.wikidata.org/entity/Q635572,deathdate,2005-11-16
7892,http://www.wikidata.org/entity/Q644714,deathdate,1959-05-04
7893,http://www.wikidata.org/entity/Q658737,deathdate,1983-05-10
7894,http://www.wikidata.org/entity/Q689279,deathdate,1994-05-10
7895,http://www.wikidata.org/entity/Q708333,deathdate,1986-02-21
7896,http://www.wikidata.org/entity/Q729098,deathdate,1983-10-19
7897,http://www.wikidata.org/entity/Q731829,deathdate,1936-06-26
7898,http://www.wikidata.org/entity/Q733901,deathdate,1899-05-14
7899,http://www.wikidata.org/entity/Q735503,deathdate,2007-01-04
7900,http://www.wikidata.org/entity/Q747018,deathdate,1926-04-09
7901,http://www.wikidata.org/entity/Q747954,deathdate,2013-04-13
7902,http://www.wikidata.org/entity/Q816649,deathdate,1978-09-28
7903,http://www.wikidata.org/entity/Q822998,deathdate,2012-02-23
7904,http://www.wikidata.org/entity/Q827371,deathdate,1997-10-23
7905,http://www.wikidata.org/entity/Q846264,deathdate,1744-07-20
7906,http://www.wikidata.org/entity/Q936935,deathdate,2001-01-07
7907,http://www.wikidata.org/entity/Q970752,deathdate,1639-03-16
7908,http://www.wikidata.org/entity/Q979534,deathdate,1934-10-07
7909,http://www.wikidata.org/entity/Q981558,deathdate,1584-01-30
7910,http://www.wikidata.org/entity/Q1040202,deathdate,1899-05-23
7911,http://www.wikidata.org/entity/Q1052632,deathdate,2023-03-11
7912,http://www.wikidata.org/entity/Q1298807,deathdate,2014-01-26
7913,http://www.wikidata.org/entity/Q1308730,deathdate,1831-02-03
7914,http://www.wikidata.org/entity/Q1393797,deathdate,2018-03-13
7915,http://www.wikidata.org/entity/Q1394309,deathdate,1979-04-25
7916,http://www.wikidata.org/entity/Q1394697,deathdate,1972-02-11
7917,http://www.wikidata.org/entity/Q1397904,deathdate,2008-01-07
7918,http://www.wikidata.org/entity/Q2144695,deathdate,2000-12-21
7919,http://www.wikidata.org/entity/Q2322906,deathdate,2013-08-26
7920,http://www.wikidata.org/entity/Q2519413,deathdate,1888-08-15
7921,http://www.wikidata.org/entity/Q2519413,deathdate,1891-02-11
7922,http://www.wikidata.org/entity/Q2523286,deathdate,2020-11-13
7923,http://www.wikidata.org/entity/Q2535929,deathdate,1968-08-29
7924,http://www.wikidata.org/entity/Q2553161,deathdate,2001-08-09
7925,http://www.wikidata.org/entity/Q2892687,deathdate,1933-03-05
7926,http://www.wikidata.org/entity/Q2909660,deathdate,1983-04-05
7927,http://www.wikidata.org/entity/Q2915300,deathdate,1940-01-29
7928,http://www.wikidata.org/entity/Q2924183,deathdate,2000-11-08
7929,http://www.wikidata.org/entity/Q3001739,deathdate,1955-04-23
7930,http://www.wikidata.org/entity/Q4025064,deathdate,1968-11-06
7931,http://www.wikidata.org/entity/Q4475537,deathdate,1948-04-22
7932,http://www.wikidata.org/entity/Q4488649,deathdate,1874-04-19
7933,http://www.wikidata.org/entity/Q4582157,deathdate,1649-07-01
7934,http://www.wikidata.org/entity/Q5232473,deathdate,1666-01-01
7935,http://www.wikidata.org/entity/Q5290141,deathdate,1695-01-01
7936,http://www.wikidata.org/entity/Q5375498,deathdate,2006-06-25
7937,http://www.wikidata.org/entity/Q5416992,deathdate,1941-08-18
7938,http://www.wikidata.org/entity/Q5485690,deathdate,1985-09-12
7939,http://www.wikidata.org/entity/Q5550218,deathdate,1665-12-19
7940,http://www.wikidata.org/entity/Q5554790,deathdate,2017-04-26
7941,http://www.wikidata.org/entity/Q5646677,deathdate,1992-03-20
7942,http://www.wikidata.org/entity/Q15874769,deathdate,2012-09-25
7943,http://www.wikidata.org/entity/Q15874919,deathdate,1984-11-02
7944,http://www.wikidata.org/entity/Q15879131,deathdate,2020-04-30
7945,http://www.wikidata.org/entity/Q15452749,deathdate,2021-04-08
7946,http://www.wikidata.org/entity/Q15880598,deathdate,2019-04-26
7947,http://www.wikidata.org/entity/Q15962742,deathdate,1879-01-01
7948,http://www.wikidata.org/entity/Q16015681,deathdate,2002-06-01
7949,http://www.wikidata.org/entity/Q561892,deathdate,2024-09-11
7950,http://www.wikidata.org/entity/Q764057,deathdate,1951-08-12
7951,http://www.wikidata.org/entity/Q777961,deathdate,1930-12-02
7952,http://www.wikidata.org/entity/Q827998,deathdate,2014-08-17
7953,http://www.wikidata.org/entity/Q845989,deathdate,1935-01-08
7954,http://www.wikidata.org/entity/Q893112,deathdate,1784-02-03
7955,http://www.wikidata.org/entity/Q928156,deathdate,1932-01-01
7956,http://www.wikidata.org/entity/Q928156,deathdate,1938-05-18
7957,http://www.wikidata.org/entity/Q931707,deathdate,1984-12-01
7958,http://www.wikidata.org/entity/Q940918,deathdate,2009-05-15
7959,http://www.wikidata.org/entity/Q983346,deathdate,1880-10-21
7960,http://www.wikidata.org/entity/Q1186393,deathdate,1970-10-26
7961,http://www.wikidata.org/entity/Q1241051,deathdate,2023-09-20
7962,http://www.wikidata.org/entity/Q1274641,deathdate,1999-09-07
7963,http://www.wikidata.org/entity/Q1348665,deathdate,1706-01-01
7964,http://www.wikidata.org/entity/Q1444244,deathdate,2018-03-16
7965,http://www.wikidata.org/entity/Q1661058,deathdate,2006-02-22
7966,http://www.wikidata.org/entity/Q1681702,deathdate,1870-07-08
7967,http://www.wikidata.org/entity/Q1681986,deathdate,1952-08-02
7968,http://www.wikidata.org/entity/Q1818756,deathdate,2009-04-23
7969,http://www.wikidata.org/entity/Q1834713,deathdate,2017-04-23
7970,http://www.wikidata.org/entity/Q1846041,deathdate,2009-10-09
7971,http://www.wikidata.org/entity/Q1846544,deathdate,2012-02-27
7972,http://www.wikidata.org/entity/Q1850423,deathdate,2006-01-01
7973,http://www.wikidata.org/entity/Q1850423,deathdate,2006-04-17
7974,http://www.wikidata.org/entity/Q1857713,deathdate,1986-12-10
7975,http://www.wikidata.org/entity/Q1866991,deathdate,1987-03-01
7976,http://www.wikidata.org/entity/Q1871355,deathdate,1976-01-21
7977,http://www.wikidata.org/entity/Q1882390,deathdate,1999-01-01
7978,http://www.wikidata.org/entity/Q1882390,deathdate,1999-02-01
7979,http://www.wikidata.org/entity/Q1886044,deathdate,2001-01-01
7980,http://www.wikidata.org/entity/Q1886044,deathdate,2001-02-17
7981,http://www.wikidata.org/entity/Q1905558,deathdate,1980-01-16
7982,http://www.wikidata.org/entity/Q1905756,deathdate,1894-09-24
7983,http://www.wikidata.org/entity/Q1906403,deathdate,2013-10-20
7984,http://www.wikidata.org/entity/Q1914793,deathdate,1892-09-30
7985,http://www.wikidata.org/entity/Q1974817,deathdate,1983-11-23
7986,http://www.wikidata.org/entity/Q1975871,deathdate,2004-11-19
7987,http://www.wikidata.org/entity/Q1991083,deathdate,1887-12-21
7988,http://www.wikidata.org/entity/Q2005994,deathdate,2020-10-01
7989,http://www.wikidata.org/entity/Q2006963,deathdate,1982-02-18
7990,http://www.wikidata.org/entity/Q2014886,deathdate,2015-02-08
7991,http://www.wikidata.org/entity/Q2024586,deathdate,1974-12-29
7992,http://www.wikidata.org/entity/Q2025435,deathdate,2013-11-17
7993,http://www.wikidata.org/entity/Q2130921,deathdate,2009-07-19
7994,http://www.wikidata.org/entity/Q2138155,deathdate,1966-01-01
7995,http://www.wikidata.org/entity/Q2138155,deathdate,1966-02-13
7996,http://www.wikidata.org/entity/Q2146957,deathdate,2012-12-08
7997,http://www.wikidata.org/entity/Q2157475,deathdate,1986-10-29
7998,http://www.wikidata.org/entity/Q2165822,deathdate,1927-10-21
7999,http://www.wikidata.org/entity/Q2169648,deathdate,2021-10-11
8000,http://www.wikidata.org/entity/Q2216656,deathdate,1976-05-20
8001,http://www.wikidata.org/entity/Q2216656,deathdate,1997-01-01
8002,http://www.wikidata.org/entity/Q2216656,deathdate,1997-04-16
8003,http://www.wikidata.org/entity/Q2219486,deathdate,2017-01-03
8004,http://www.wikidata.org/entity/Q2224005,deathdate,1991-02-15
8005,http://www.wikidata.org/entity/Q2228462,deathdate,1890-04-01
8006,http://www.wikidata.org/entity/Q2228576,deathdate,2012-01-01
8007,http://www.wikidata.org/entity/Q2228576,deathdate,2012-01-09
8008,http://www.wikidata.org/entity/Q2233919,deathdate,1948-10-19
8009,http://www.wikidata.org/entity/Q2241770,deathdate,1967-10-22
8010,http://www.wikidata.org/entity/Q2265355,deathdate,1970-12-10
8011,http://www.wikidata.org/entity/Q2278134,deathdate,1997-05-30
8012,http://www.wikidata.org/entity/Q2278902,deathdate,1999-06-16
8013,http://www.wikidata.org/entity/Q4802575,deathdate,1680-07-01
8014,http://www.wikidata.org/entity/Q4860438,deathdate,1709-11-04
8015,http://www.wikidata.org/entity/Q4866346,deathdate,1946-06-28
8016,http://www.wikidata.org/entity/Q4866346,deathdate,1946-06-29
8017,http://www.wikidata.org/entity/Q5058614,deathdate,2004-12-29
8018,http://www.wikidata.org/entity/Q6150382,deathdate,1710-01-01
8019,http://www.wikidata.org/entity/Q7192766,deathdate,1628-01-01
8020,http://www.wikidata.org/entity/Q7192766,deathdate,1635-01-01
8021,http://www.wikidata.org/entity/Q13571686,deathdate,1974-10-29
8022,http://www.wikidata.org/entity/Q13741593,deathdate,1987-06-16
8023,http://www.wikidata.org/entity/Q15392327,deathdate,2016-08-01
8024,http://www.wikidata.org/entity/Q15428862,deathdate,1600-01-01
8025,http://www.wikidata.org/entity/Q1255637,deathdate,1942-03-26
8026,http://www.wikidata.org/entity/Q1282569,deathdate,1990-12-28
8027,http://www.wikidata.org/entity/Q1288873,deathdate,2006-01-01
8028,http://www.wikidata.org/entity/Q1288873,deathdate,2006-08-17
8029,http://www.wikidata.org/entity/Q1691983,deathdate,1908-02-03
8030,http://www.wikidata.org/entity/Q1697434,deathdate,1935-02-23
8031,http://www.wikidata.org/entity/Q1712549,deathdate,1904-10-14
8032,http://www.wikidata.org/entity/Q1726164,deathdate,1898-01-18
8033,http://www.wikidata.org/entity/Q1740407,deathdate,1695-03-15
8034,http://www.wikidata.org/entity/Q1778298,deathdate,1993-02-07
8035,http://www.wikidata.org/entity/Q1880157,deathdate,1986-10-31
8036,http://www.wikidata.org/entity/Q1881787,deathdate,1889-02-15
8037,http://www.wikidata.org/entity/Q1892314,deathdate,1974-11-28
8038,http://www.wikidata.org/entity/Q1921975,deathdate,2013-12-28
8039,http://www.wikidata.org/entity/Q1930491,deathdate,1953-05-05
8040,http://www.wikidata.org/entity/Q1941730,deathdate,2002-09-24
8041,http://www.wikidata.org/entity/Q1971691,deathdate,1924-02-26
8042,http://www.wikidata.org/entity/Q2030597,deathdate,2018-11-22
8043,http://www.wikidata.org/entity/Q2045955,deathdate,1991-01-04
8044,http://www.wikidata.org/entity/Q2162369,deathdate,1978-06-08
8045,http://www.wikidata.org/entity/Q2163275,deathdate,1901-01-01
8046,http://www.wikidata.org/entity/Q2166558,deathdate,1935-05-15
8047,http://www.wikidata.org/entity/Q2180250,deathdate,1923-02-22
8048,http://www.wikidata.org/entity/Q2191825,deathdate,1994-06-26
8049,http://www.wikidata.org/entity/Q2192550,deathdate,1932-03-29
8050,http://www.wikidata.org/entity/Q2193505,deathdate,1959-06-08
8051,http://www.wikidata.org/entity/Q2194858,deathdate,2012-12-06
8052,http://www.wikidata.org/entity/Q2280001,deathdate,1990-08-23
8053,http://www.wikidata.org/entity/Q2285645,deathdate,2005-12-09
8054,http://www.wikidata.org/entity/Q2287453,deathdate,1978-12-29
8055,http://www.wikidata.org/entity/Q2294383,deathdate,1965-09-08
